order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_risk_flag,total_complaints,avg_resolution_days,avg_compensation
o00756,c0413,retail,2025-02-03 16:37:00,24,airport,north,medium,83.09,app,1,dl00530,d095,v042,h01,2025-02-03 18:06:00,2025-02-05 09:39:56.840261,failed,30.51,2,0,2.54,19.5,1,0.0,0.0,0.0
o00757,c0466,passenger,2025-02-22 07:42:00,12,east,south,medium,81.59,web,0,dl00143,d026,v051,h04,2025-02-22 08:56:00,2025-02-23 01:28:41.984786,delayed,22.37,0,0,3.64,19.33,1,0.0,0.0,0.0
o00758,c0359,parcel,2024-02-26 11:34:00,6,east,west,low,144.81,phone,0,dl00440,d028,v046,h03,2024-02-26 13:10:00,2024-02-26 22:13:07.503199,delayed,10.74,4,0,3.54,9.77,1,0.0,0.0,0.0
o00760,c0051,medical,2024-03-14 20:30:00,24,south,west,low,108.03,api,0,dl00503,d154,v014,h07,2024-03-14 23:28:00,2024-03-15 20:48:21.177033,ontime,12.95,0,0,3.97,10.7,1,0.0,0.0,0.0
o00761,c0237,passenger,2025-08-12 04:27:00,12,north,east,low,109.93,app,0,dl00133,d083,v070,h03,2025-08-12 05:33:00,2025-08-12 17:33:17.788692,ontime,17.73,1,0,3.29,10.88,1,0.0,0.0,0.0
o00762,c0118,retail,2025-04-09 21:56:00,4,east,south,medium,21.57,app,0,dl00262,d134,v038,h08,2025-04-09 22:31:00,2025-04-09 23:27:49.931018,ontime,5.51,0,0,4.14,10.11,1,0.0,0.0,0.0
o00763,c0020,retail,2025-12-26 19:29:00,4,east,airport,low,154.35,api,0,dl00919,d139,v097,h04,2025-12-26 20:25:00,2025-12-26 23:44:12.237781,ontime,5.38,2,0,5.0,10.53,1,0.0,0.0,0.0
o00764,c0452,retail,2024-07-14 10:39:00,2,north,west,medium,72.77,app,0,dl00270,d104,v023,h08,2024-07-14 11:50:00,2024-07-15 02:05:57.442199,failed,5.37,1,0,4.29,12.93,1,0.0,0.0,0.0
o00765,c0187,retail,2024-07-13 03:25:00,12,ctr,west,medium,60.26,app,1,dl00582,d024,v091,h05,2024-07-13 04:34:00,2024-07-14 00:33:48.023452,failed,19.38,2,0,2.4,22.61,1,1.0,11.0,15.26
o00768,c0606,retail,2025-06-12 00:28:00,4,central,west,medium,69.17,app,0,dl00023,d046,v021,h08,2025-06-12 01:16:00,2025-06-12 02:37:11.392658,ontime,4.29,1,0,5.0,2.5,1,0.0,0.0,0.0
o00770,c0096,retail,2024-07-20 08:12:00,2,south,west,medium,68.11,app,0,dl00249,d139,v107,h06,2024-07-20 09:45:00,2024-07-20 17:43:30.442864,delayed,15.28,0,1,3.02,15.91,1,0.0,0.0,0.0
o00771,c0208,passenger,2025-07-27 22:53:00,6,east,west,high,32.94,app,0,dl00815,d134,v119,h03,2025-07-27 23:16:00,2025-07-28 07:38:20.534602,delayed,13.86,0,0,2.94,18.01,1,1.0,10.0,12.97
o00775,c0068,business,2024-03-05 11:13:00,12,riverside,central,high,94.46,app,0,dl00934,d071,v080,h02,2024-03-05 11:50:00,2024-03-05 23:29:10.318105,ontime,20.86,0,0,4.35,10.59,1,0.0,0.0,0.0
o00776,c0571,parcel,2025-03-03 00:53:00,4,riverside,east,low,108.49,phone,0,dl00354,d014,v034,h04,2025-03-03 01:09:00,2025-03-03 05:31:01.221882,ontime,10.43,0,0,4.54,9.64,1,1.0,6.0,5.67
o00777,c0226,retail,2025-10-18 23:47:00,6,east,riverside,high,14.64,app,0,dl00482,d141,v118,h02,2025-10-19 00:12:00,2025-10-19 22:22:41.203962,failed,11.35,1,1,2.32,18.23,1,0.0,0.0,0.0
o00778,c0514,parcel,2025-10-07 17:16:00,4,north,ctr,low,84.4,app,0,dl00547,d014,v090,h05,2025-10-07 19:49:00,2025-10-07 21:46:03.475662,ontime,11.03,0,0,4.93,14.38,1,0.0,0.0,0.0
o00779,c0397,retail,2025-07-25 11:40:00,24,riverside,ctr,critical,69.68,app,0,dl00430,d025,v065,h01,2025-07-25 14:03:00,2025-07-26 11:55:38.678980,ontime,12.92,0,0,5.0,11.78,1,0.0,0.0,0.0
o00780,c0490,parcel,2024-06-16 18:40:00,1,west,north,medium,80.48,web,0,dl00030,d034,v068,h03,2024-06-16 18:57:00,2024-06-16 19:22:12.494298,ontime,7.71,1,0,4.1,16.42,1,0.0,0.0,0.0
o00781,c0049,retail,2024-11-19 11:19:00,12,north,ctr,high,75.82,web,0,dl00557,d055,v027,h08,2024-11-19 14:07:00,2024-11-20 00:38:27.684151,ontime,17.54,2,0,5.0,13.31,1,0.0,0.0,0.0
o00782,c0610,passenger,2024-04-17 01:47:00,2,south,south,medium,37.19,web,0,dl00419,d043,v109,h06,2024-04-17 03:24:00,2024-04-17 05:51:51.721133,ontime,12.37,0,0,5.0,12.37,1,1.0,12.0,21.82
o00783,c0507,parcel,2024-06-28 22:22:00,4,north,east,critical,46.36,app,1,dl00309,d164,v089,h02,2024-06-28 23:56:00,2024-06-29 03:09:24.133659,ontime,10.02,0,0,3.2,6.99,1,0.0,0.0,0.0
o00784,c0308,passenger,2025-03-07 00:51:00,12,east,south,low,21.26,phone,1,dl00084,d063,v117,h05,2025-03-07 03:24:00,2025-03-08 07:43:35.335286,failed,6.83,0,0,3.63,9.07,1,0.0,0.0,0.0
o00785,c0378,passenger,2025-12-31 14:49:00,4,east,central,high,98.07,phone,0,dl00051,d150,v055,h07,2025-12-31 17:27:00,2025-12-31 18:05:52.415764,ontime,8.02,0,0,4.31,14.59,1,0.0,0.0,0.0
o00789,c0201,business,2024-12-11 10:30:00,6,central,riverside,high,163.0,app,1,dl00149,d024,v099,h08,2024-12-11 13:03:00,2024-12-11 17:56:25.028097,ontime,5.74,2,0,3.83,3.72,1,1.0,6.0,18.79
o00792,c0173,retail,2025-02-02 06:22:00,4,riverside,south,medium,156.57,app,0,dl00591,d087,v057,h01,2025-02-02 07:06:00,2025-02-02 11:27:14.267375,ontime,11.26,1,0,3.22,8.22,1,1.0,12.0,18.405
o00794,c0415,retail,2024-07-16 22:17:00,12,central,airport,low,154.5,app,0,dl00097,d170,v109,h07,2024-07-16 22:51:00,2024-07-18 01:52:17.414330,failed,10.54,1,0,3.58,3.56,1,0.0,0.0,0.0
o00796,c0385,business,2025-01-28 05:51:00,6,ctr,north,high,209.05,api,0,dl00071,d093,v080,h02,2025-01-28 06:57:00,2025-01-28 22:41:11.982767,delayed,20.37,1,0,3.57,18.14,1,0.0,0.0,0.0
o00797,c0231,passenger,2025-03-23 04:08:00,4,riverside,riverside,medium,47.39,app,1,dl00311,d086,v077,h05,2025-03-23 04:36:00,2025-03-23 08:18:19.597633,ontime,8.21,2,0,5.0,10.01,1,1.0,14.0,24.39
o00798,c0547,retail,2024-01-14 03:13:00,4,south,north,low,55.01,app,0,dl00186,d006,v081,h06,2024-01-14 04:23:00,2024-01-14 07:07:14.801241,ontime,14.26,1,0,4.91,4.79,1,0.0,0.0,0.0
o00799,c0289,passenger,2025-08-22 17:24:00,24,east,south,high,260.0,web,0,dl00248,d099,v047,h02,2025-08-22 18:02:00,2025-08-23 17:33:16.669312,ontime,7.06,1,0,5.0,13.65,1,0.0,0.0,0.0
o00800,c0032,medical,2024-01-29 00:52:00,6,south,north,medium,102.47,phone,0,dl00768,d086,v043,h04,2024-01-29 02:36:00,2024-01-29 18:44:35.264297,delayed,14.84,0,0,1.74,20.01,1,0.0,0.0,0.0
o00801,c0138,retail,2024-03-29 14:49:00,6,south,north,medium,111.28,app,0,dl00281,d123,v046,h02,2024-03-29 16:47:00,2024-03-29 19:57:12.212231,ontime,24.03,1,0,4.79,22.2,1,2.0,6.0,14.715
o00802,c0187,passenger,2024-02-14 06:56:00,24,west,west,medium,32.72,phone,0,dl00264,d073,v067,h08,2024-02-14 07:30:00,2024-02-15 08:17:05.653632,ontime,11.61,0,0,4.33,11.38,1,0.0,0.0,0.0
o00803,c0509,retail,2025-08-09 17:58:00,6,east,airport,high,60.3,app,0,dl00493,d017,v070,h03,2025-08-09 20:37:00,2025-08-09 23:43:05.330497,ontime,4.68,0,0,4.83,11.06,1,0.0,0.0,0.0
o00804,c0383,parcel,2024-03-13 10:21:00,24,central,riverside,medium,278.77,phone,0,dl00843,d138,v012,h05,2024-03-13 10:34:00,2024-03-14 09:16:16.175948,ontime,17.19,1,0,4.66,12.85,1,0.0,0.0,0.0
o00805,c0426,passenger,2025-10-01 17:56:00,6,north,central,low,180.16,app,0,dl00329,d100,v047,h08,2025-10-01 20:47:00,2025-10-01 23:37:09.410468,ontime,1.62,0,0,4.03,11.74,1,0.0,0.0,0.0
o00806,c0622,business,2025-04-17 15:49:00,12,north,central,medium,100.44,app,1,dl00911,d004,v119,h01,2025-04-17 16:52:00,2025-04-18 01:40:49.580737,ontime,13.69,0,0,4.33,14.98,1,0.0,0.0,0.0
o00807,c0162,parcel,2025-10-16 06:00:00,4,south,riverside,medium,155.63,app,1,dl00213,d025,v073,h02,2025-10-16 07:59:00,2025-10-16 10:10:20.184358,ontime,8.57,0,0,4.33,10.42,1,0.0,0.0,0.0
o00808,c0598,passenger,2024-09-06 06:57:00,4,riverside,west,high,79.62,app,0,dl00183,d049,v065,h05,2024-09-06 07:26:00,2024-09-06 12:08:53.674289,ontime,15.14,0,0,4.23,13.23,1,0.0,0.0,0.0
o00810,c0408,parcel,2024-04-16 03:37:00,12,north,south,high,129.12,app,0,dl00761,d134,v088,h04,2024-04-16 04:12:00,2024-04-16 15:34:08.978231,ontime,1.2,1,0,3.48,3.76,1,1.0,13.0,18.44
o00811,c0267,retail,2024-05-09 06:28:00,6,north,riverside,medium,104.5,app,1,dl00292,d149,v103,h01,2024-05-09 08:13:00,2024-05-09 11:59:25.379839,ontime,15.21,1,0,4.41,18.9,1,0.0,0.0,0.0
o00812,c0219,parcel,2025-04-12 18:37:00,24,west,airport,medium,55.92,app,0,dl00447,d070,v043,h01,2025-04-12 19:06:00,2025-04-13 16:08:07.919948,ontime,9.36,1,0,4.55,9.47,1,0.0,0.0,0.0
o00813,c0642,parcel,2025-10-13 21:45:00,4,north,north,medium,75.79,app,0,dl00303,d143,v005,h06,2025-10-14 00:12:00,2025-10-14 05:00:10.581519,ontime,10.29,1,0,5.0,18.54,1,0.0,0.0,0.0
o00814,c0464,passenger,2025-03-26 02:36:00,12,east,riverside,medium,27.9,phone,0,dl00426,d150,v053,h05,2025-03-26 04:54:00,2025-03-26 14:37:28.110426,ontime,12.88,1,0,4.57,19.14,1,1.0,11.0,23.99
o00815,c0347,parcel,2024-02-25 15:10:00,24,airport,airport,high,216.89,app,1,dl00076,d120,v004,h01,2024-02-25 17:02:00,2024-02-26 17:44:41.639612,ontime,27.51,3,0,5.0,15.16,1,0.0,0.0,0.0
o00816,c0113,passenger,2025-02-13 20:43:00,12,east,ctr,low,62.91,web,0,dl00534,d166,v069,h08,2025-02-13 20:53:00,2025-02-14 10:48:17.655941,ontime,9.47,0,0,3.81,6.56,1,0.0,0.0,0.0
o00817,c0391,retail,2025-12-31 07:45:00,2,north,south,low,208.48,phone,0,dl00148,d087,v120,h05,2025-12-31 09:02:00,2025-12-31 11:10:07.314150,ontime,16.75,1,0,4.04,15.84,1,1.0,13.0,13.55
o00818,c0561,business,2025-10-27 15:44:00,1,riverside,north,medium,82.82,web,1,dl00864,d135,v076,h06,2025-10-27 16:02:00,2025-10-27 17:01:23.863641,ontime,11.68,0,0,3.14,18.27,1,0.0,0.0,0.0
o00819,c0098,retail,2025-04-28 19:09:00,4,airport,west,low,93.02,app,0,dl00055,d069,v018,h04,2025-04-28 21:37:00,2025-04-29 04:45:04.624638,delayed,35.07,5,1,2.78,22.2,1,0.0,0.0,0.0
o00820,c0121,passenger,2024-05-01 15:38:00,6,riverside,north,low,231.32,app,0,dl00465,d080,v074,h08,2024-05-01 18:26:00,2024-05-01 22:52:34.351693,ontime,11.27,0,0,4.84,13.89,1,0.0,0.0,0.0
o00821,c0266,parcel,2025-01-25 02:44:00,6,central,south,medium,78.86,phone,0,dl00199,d086,v088,h05,2025-01-25 03:15:00,2025-01-25 08:28:34.398516,ontime,24.31,1,0,4.36,18.49,1,0.0,0.0,0.0
o00822,c0186,parcel,2024-09-01 07:00:00,1,west,south,medium,55.85,phone,0,dl00529,d088,v114,h06,2024-09-01 09:19:00,2024-09-01 21:28:05.123766,failed,1.2,0,0,2.64,7.53,1,0.0,0.0,0.0
o00823,c0264,passenger,2025-02-05 18:50:00,12,east,north,medium,122.9,app,0,dl00226,d119,v030,h06,2025-02-05 21:33:00,2025-02-06 09:56:15.951005,delayed,9.28,0,0,2.17,10.29,1,0.0,0.0,0.0
o00824,c0074,retail,2024-08-17 20:47:00,12,south,east,medium,271.33,web,0,dl00564,d077,v120,h03,2024-08-17 23:23:00,2024-08-18 08:25:18.768409,ontime,18.23,0,0,4.18,10.05,1,1.0,5.0,10.32
o00826,c0055,parcel,2024-04-06 06:51:00,4,airport,ctr,medium,118.93,app,0,dl00528,d033,v008,h03,2024-04-06 07:05:00,2024-04-06 12:23:18.106390,ontime,24.17,2,0,4.66,20.91,1,0.0,0.0,0.0
o00827,c0152,medical,2024-01-01 01:29:00,24,east,south,medium,19.26,web,0,dl00027,d057,v054,h02,2024-01-01 03:20:00,2024-01-02 00:13:30.937528,ontime,13.27,0,0,4.15,9.05,1,0.0,0.0,0.0
o00828,c0025,passenger,2024-02-19 12:15:00,24,west,west,low,61.71,app,0,dl00068,d104,v046,h08,2024-02-19 15:15:00,2024-02-21 03:47:37.311854,failed,19.75,1,0,3.73,16.14,1,0.0,0.0,0.0
o00830,c0347,passenger,2025-07-23 20:36:00,2,south,south,high,71.2,phone,0,dl00031,d037,v061,h01,2025-07-23 23:32:00,2025-07-23 23:21:38.152021,ontime,12.06,0,0,4.1,14.98,1,0.0,0.0,0.0
o00831,c0560,business,2025-02-27 08:02:00,4,riverside,central,medium,130.28,app,0,dl00459,d005,v084,h01,2025-02-27 09:04:00,2025-02-27 19:44:33.695510,failed,9.02,2,0,2.73,7.17,1,1.0,11.0,35.62
o00832,c0436,parcel,2024-06-06 14:01:00,6,central,airport,low,99.75,app,1,dl00392,d063,v021,h04,2024-06-06 15:50:00,2024-06-07 05:31:03.475456,delayed,4.77,1,1,1.15,12.67,1,1.0,2.0,16.98
o00833,c0431,parcel,2025-05-05 03:48:00,2,central,riverside,medium,141.48,app,0,dl00505,d170,v017,h08,2025-05-05 04:31:00,2025-05-05 20:10:37.600890,failed,12.0,3,1,2.71,12.22,1,0.0,0.0,0.0
o00835,c0317,passenger,2024-05-26 16:10:00,6,south,airport,medium,51.0,app,0,dl00099,d127,v093,h01,2024-05-26 18:57:00,2024-05-26 21:53:38.872935,ontime,5.6,2,0,4.75,13.26,1,0.0,0.0,0.0
o00836,c0186,passenger,2025-09-22 16:20:00,6,south,north,low,45.9,app,1,dl00010,d058,v057,h08,2025-09-22 19:09:00,2025-09-23 01:15:29.151459,failed,9.85,1,0,3.2,9.31,1,1.0,14.0,60.3
o00837,c0578,parcel,2024-04-18 16:50:00,24,east,west,low,35.47,app,0,dl00763,d110,v059,h02,2024-04-18 19:06:00,2024-04-20 06:31:48.519667,failed,16.1,0,1,3.96,13.38,1,1.0,1.0,11.75
o00838,c0549,passenger,2025-01-25 00:04:00,6,ctr,central,low,48.73,web,0,dl00621,d044,v110,h07,2025-01-25 00:38:00,2025-01-25 03:06:47.098821,ontime,7.52,1,0,5.0,14.56,1,2.0,6.0,19.54
o00839,c0046,parcel,2024-01-31 17:41:00,6,riverside,west,low,229.63,app,0,dl00555,d129,v013,h01,2024-01-31 20:31:00,2024-01-31 23:49:48.719703,ontime,6.51,2,0,3.97,11.19,1,1.0,2.0,14.06
o00840,c0358,passenger,2024-03-28 16:35:00,6,south,east,medium,142.01,web,0,dl00640,d119,v093,h08,2024-03-28 19:02:00,2024-03-28 22:58:27.534852,ontime,11.78,2,0,5.0,10.44,1,1.0,11.0,14.02
o00841,c0132,business,2025-09-26 19:38:00,6,airport,south,medium,21.71,app,0,dl00374,d090,v061,h01,2025-09-26 21:47:00,2025-09-27 05:08:21.607477,ontime,23.47,5,0,3.73,14.32,1,0.0,0.0,0.0
o00842,c0588,retail,2025-07-04 02:45:00,12,central,east,low,153.82,web,0,dl00067,d152,v023,h01,2025-07-04 04:43:00,2025-07-04 14:29:14.573095,ontime,12.34,1,0,4.61,11.04,1,0.0,0.0,0.0
o00844,c0276,medical,2025-09-21 09:29:00,6,riverside,riverside,high,76.02,app,0,dl00005,d108,v034,h01,2025-09-21 11:43:00,2025-09-21 15:45:34.131056,ontime,14.52,1,0,4.18,9.22,1,0.0,0.0,0.0
o00846,c0372,parcel,2025-07-27 23:13:00,2,east,east,high,117.43,web,0,dl00383,d057,v017,h08,2025-07-27 23:24:00,2025-07-28 06:19:36.333860,delayed,9.53,1,1,2.92,9.76,1,0.0,0.0,0.0
o00848,c0489,business,2025-06-03 14:13:00,6,north,south,high,27.71,nan,1,dl00112,d068,v049,h05,2025-06-03 14:51:00,2025-06-03 20:37:51.660691,ontime,10.88,3,0,3.68,8.03,1,1.0,8.0,34.92
o00849,c0412,passenger,2024-05-05 22:41:00,4,airport,north,high,230.22,app,0,dl00476,d094,v035,h07,2024-05-06 00:48:00,2024-05-06 14:59:17.100441,delayed,15.93,1,0,4.07,10.87,1,0.0,0.0,0.0
o00850,c0601,parcel,2024-07-31 21:27:00,6,west,east,high,24.48,app,0,dl00798,d046,v073,h07,2024-07-31 22:19:00,2024-08-01 02:44:15.525375,ontime,12.93,2,0,4.63,14.15,1,0.0,0.0,0.0
o00852,c0599,retail,2025-07-13 16:22:00,2,north,riverside,medium,126.8,nan,1,dl00165,d006,v022,h03,2025-07-13 18:06:00,2025-07-14 04:22:13.713354,delayed,8.64,0,1,4.55,2.5,1,0.0,0.0,0.0
o00854,c0343,parcel,2024-09-01 03:05:00,4,airport,airport,low,90.75,web,0,dl00162,d122,v071,h02,2024-09-01 04:30:00,2024-09-01 10:10:41.965568,ontime,25.94,0,0,4.84,11.4,1,0.0,0.0,0.0
o00857,c0104,retail,2025-05-20 19:36:00,1,ctr,west,high,140.14,app,1,dl00816,d017,v047,h05,2025-05-20 21:07:00,2025-05-20 20:41:43.617855,ontime,1.2,1,0,3.44,13.41,1,0.0,0.0,0.0
o00859,c0476,retail,2024-03-21 02:02:00,6,airport,ctr,low,83.53,app,1,dl00220,d079,v107,h08,2024-03-21 03:17:00,2024-03-21 07:59:50.954517,ontime,33.71,4,0,5.0,13.79,1,0.0,0.0,0.0
o00860,c0076,medical,2024-04-26 21:44:00,2,east,south,medium,292.33,app,0,dl00796,d139,v098,h05,2024-04-26 22:58:00,2024-04-26 23:15:49.272884,ontime,19.21,2,0,4.08,14.76,1,0.0,0.0,0.0
o00861,c0265,passenger,2025-09-05 06:33:00,2,east,central,medium,90.82,app,0,dl00365,d064,v012,h01,2025-09-05 09:13:00,2025-09-05 09:38:01.068912,ontime,10.33,0,0,4.19,9.22,1,0.0,0.0,0.0
o00862,c0599,retail,2025-01-29 14:26:00,4,east,north,medium,84.14,phone,0,dl00461,d089,v006,h08,2025-01-29 15:08:00,2025-01-29 16:46:22.767038,ontime,18.99,0,0,4.06,16.11,1,0.0,0.0,0.0
o00863,c0274,passenger,2025-09-17 18:41:00,12,riverside,west,low,29.36,phone,0,dl00948,d155,v111,h07,2025-09-17 19:05:00,2025-09-18 04:28:30.370370,ontime,11.02,0,0,4.82,9.38,1,1.0,2.0,3.9
o00864,c0246,business,2024-08-03 23:48:00,4,airport,central,low,45.78,phone,0,dl00762,d133,v002,h03,2024-08-04 01:29:00,2024-08-04 04:51:39.011458,ontime,34.77,1,0,3.95,18.48,1,0.0,0.0,0.0
o00865,c0597,parcel,2024-03-22 00:53:00,2,east,south,medium,55.13,web,0,dl00663,d017,v070,h03,2024-03-22 01:14:00,2024-03-22 04:15:39.503337,ontime,15.24,1,0,3.19,16.61,1,1.0,13.0,37.97
o00867,c0313,parcel,2024-02-01 21:43:00,6,riverside,ctr,low,34.43,app,0,dl00400,d165,v037,h06,2024-02-01 22:23:00,2024-02-02 20:40:14.586855,failed,25.59,2,0,2.48,16.84,1,0.0,0.0,0.0
o00868,c0037,passenger,2024-05-18 13:51:00,4,central,west,medium,117.19,phone,1,dl00128,d089,v099,h07,2024-05-18 16:31:00,2024-05-18 18:54:46.916689,ontime,9.43,0,0,4.47,10.47,1,0.0,0.0,0.0
o00869,c0490,parcel,2024-02-26 05:39:00,4,central,riverside,medium,59.8,app,1,dl00813,d144,v045,h01,2024-02-26 07:08:00,2024-02-26 06:52:48.604826,ontime,14.17,0,0,3.56,13.63,1,1.0,4.0,0.0
o00870,c0092,passenger,2024-10-27 14:16:00,12,south,airport,high,144.13,web,0,dl00401,d067,v009,h08,2024-10-27 15:49:00,2024-10-28 00:42:45.072317,ontime,10.23,0,0,4.47,6.79,1,1.0,10.0,17.48
o00871,c0298,parcel,2025-12-24 04:16:00,6,riverside,north,high,46.35,phone,0,dl00781,d082,v092,h02,2025-12-24 06:28:00,2025-12-25 04:08:15.868710,failed,11.59,0,0,4.6,17.88,1,0.0,0.0,0.0
o00873,c0015,parcel,2024-11-28 12:06:00,6,north,south,high,106.49,nan,0,dl00915,d004,v047,h03,2024-11-28 13:17:00,2024-11-28 17:51:16.689113,ontime,9.84,0,0,3.99,16.74,1,1.0,10.0,18.405
o00874,c0360,parcel,2024-06-15 14:10:00,6,east,west,high,246.43,phone,0,dl00160,d108,v085,h04,2024-06-15 16:06:00,2024-06-15 21:00:31.761224,ontime,16.67,1,0,5.0,9.13,1,0.0,0.0,0.0
o00875,c0027,business,2025-10-31 20:59:00,12,north,east,high,64.89,web,0,dl00190,d039,v003,h07,2025-10-31 23:21:00,2025-11-01 08:44:27.167343,ontime,2.25,0,0,4.79,7.74,1,0.0,0.0,0.0
o00879,c0419,medical,2025-07-04 00:21:00,4,south,west,low,123.72,app,0,dl00828,d119,v069,h07,2025-07-04 02:40:00,2025-07-04 03:08:31.719036,ontime,8.27,0,0,4.79,14.23,1,1.0,9.0,11.78
o00880,c0020,parcel,2024-08-24 17:56:00,24,south,north,low,51.19,app,1,dl00636,d054,v104,h04,2024-08-24 19:54:00,2024-08-25 19:15:28.926324,ontime,10.04,2,0,3.89,13.35,1,1.0,14.0,18.37
o00881,c0545,passenger,2024-12-31 10:00:00,6,riverside,south,low,83.23,app,0,dl00247,d056,v100,h08,2024-12-31 12:39:00,2024-12-31 18:10:16.768203,ontime,11.09,0,0,4.04,5.77,1,0.0,0.0,0.0
o00882,c0204,parcel,2024-09-01 10:50:00,2,ctr,central,high,141.57,phone,0,dl00698,d101,v092,h07,2024-09-01 12:12:00,2024-09-01 22:24:02.651556,failed,10.97,0,0,3.6,15.95,1,0.0,0.0,0.0
o00884,c0339,parcel,2024-04-17 01:52:00,6,central,west,medium,16.66,web,0,dl00907,d096,v103,h08,2024-04-17 02:46:00,2024-04-17 08:08:07.579546,ontime,3.96,0,0,3.59,16.11,1,1.0,3.0,10.05
o00885,c0338,medical,2024-11-17 13:40:00,24,riverside,central,critical,125.38,app,0,dl00033,d041,v075,h06,2024-11-17 14:01:00,2024-11-19 06:51:25.201294,failed,11.72,0,1,4.13,18.12,1,0.0,0.0,0.0
o00886,c0618,passenger,2024-12-11 11:04:00,1,east,central,low,88.24,app,1,dl00388,d088,v086,h05,2024-12-11 11:37:00,2024-12-11 14:15:40.274228,ontime,10.71,1,0,4.64,9.36,1,1.0,2.0,30.35
o00888,c0254,medical,2024-06-13 06:33:00,2,riverside,riverside,low,139.5,app,0,dl00293,d098,v104,h07,2024-06-13 07:40:00,2024-06-13 10:45:19.325161,ontime,16.53,1,0,3.97,12.62,1,0.0,0.0,0.0
o00889,c0322,retail,2024-02-24 20:42:00,4,west,west,critical,40.25,app,0,dl00740,d029,v021,h02,2024-02-24 23:01:00,2024-02-25 01:20:53.758444,ontime,15.64,0,0,3.98,11.85,1,0.0,0.0,0.0
o00890,c0232,retail,2025-07-05 07:58:00,24,central,east,high,88.41,app,0,dl00131,d037,v096,h07,2025-07-05 10:26:00,2025-07-06 08:48:04.879458,ontime,16.59,0,0,4.33,3.25,1,0.0,0.0,0.0
o00891,c0449,passenger,2025-02-21 16:44:00,2,ctr,airport,medium,82.47,web,0,dl00336,d076,v071,h03,2025-02-21 18:25:00,nan,ontime,6.82,1,0,3.73,6.0,1,0.0,0.0,0.0
o00892,c0157,passenger,2025-10-08 02:41:00,2,airport,airport,medium,326.38,web,0,dl00819,d142,v025,h03,2025-10-08 03:49:00,2025-10-08 10:54:14.928868,delayed,32.56,2,0,4.04,17.18,1,0.0,0.0,0.0
o00893,c0391,business,2024-08-05 06:18:00,2,south,south,high,33.29,phone,0,dl00153,d115,v007,h01,2024-08-05 08:55:00,2024-08-06 02:10:16.054319,failed,12.85,1,0,3.96,15.21,1,0.0,0.0,0.0
o00894,c0636,parcel,2024-01-14 22:16:00,2,east,airport,low,114.94,web,0,dl00797,d138,v066,h01,2024-01-15 01:08:00,2024-01-15 04:42:43.941796,delayed,11.19,1,0,3.85,5.56,1,1.0,19.0,18.405
o00896,c0145,passenger,2024-06-29 19:28:00,6,east,south,low,50.35,app,0,dl00588,d131,v026,h06,2024-06-29 21:53:00,2024-06-30 14:00:23.479208,failed,10.09,1,0,3.18,11.57,1,0.0,0.0,0.0
o00897,c0434,passenger,2025-09-21 21:10:00,6,south,west,low,101.28,web,0,dl00654,d078,v057,h04,2025-09-21 21:38:00,nan,failed,17.42,0,0,2.92,13.13,1,0.0,0.0,0.0
o00899,c0440,passenger,2025-02-04 07:21:00,6,airport,riverside,critical,184.27,web,0,dl00744,d052,v062,h06,2025-02-04 09:43:00,2025-02-04 23:30:54.825818,delayed,25.36,5,0,1.64,13.11,1,0.0,0.0,0.0
o00901,c0222,retail,2025-12-08 06:41:00,2,central,airport,critical,136.84,phone,0,dl00203,d107,v086,h08,2025-12-08 09:18:00,2025-12-08 16:36:10.578825,delayed,9.36,2,0,4.52,7.69,1,0.0,0.0,0.0
o00902,c0309,parcel,2024-09-22 19:41:00,6,east,west,medium,70.09,app,0,dl00370,d131,v021,h05,2024-09-22 21:11:00,2024-09-23 05:17:24.341218,delayed,1.87,3,0,1.24,10.71,1,1.0,18.0,18.405
o00903,c0380,parcel,2025-10-20 23:37:00,4,ctr,east,low,18.78,web,1,dl00446,d002,v069,h07,2025-10-21 01:25:00,2025-10-21 07:22:35.310698,delayed,8.25,1,0,2.26,10.76,1,0.0,0.0,0.0
o00904,c0618,passenger,2024-05-25 20:04:00,4,airport,airport,low,95.34,app,0,dl00166,d091,v017,h04,2024-05-25 20:26:00,2024-05-26 10:51:28.099016,failed,24.07,0,0,2.08,13.51,1,0.0,0.0,0.0
o00905,c0622,parcel,2025-09-04 02:44:00,6,east,central,medium,63.25,app,0,dl00572,d002,v048,h08,2025-09-04 03:45:00,2025-09-04 06:59:36.638257,ontime,8.35,3,0,3.96,11.45,1,0.0,0.0,0.0
o00906,c0480,passenger,2025-02-04 09:04:00,24,west,riverside,high,133.71,app,0,dl00026,d092,v055,h04,2025-02-04 11:16:00,2025-02-06 01:48:45.831712,failed,14.27,2,0,2.23,10.04,1,0.0,0.0,0.0
o00908,c0167,parcel,2025-07-02 00:04:00,6,airport,east,low,142.89,app,1,dl00255,d154,v032,h06,2025-07-02 02:14:00,2025-07-02 12:52:13.920416,delayed,28.05,3,0,3.35,18.76,1,0.0,0.0,0.0
